timestamp,zone_id,temperature,gas_level,vibration,pressure,noise_level,machine_status,risk_label
2026-06-25 08:08:14.664903,Zone-B,34.04,32.13,4.77,3.32,69.74,Warning,Low
2026-06-25 08:13:14.664903,Zone-A,40.42,69.61,2.67,5.1,76.09,Running,High
2026-06-25 08:18:14.664903,Zone-B,37.41,41.49,5.76,6.78,70.41,Warning,Low
2026-06-25 08:23:14.664903,Furnace Area,50.47,,7.25,6.97,78.93,Warning,Medium
2026-06-25 08:28:14.664903,Zone-B,32.68,29.54,4.22,4.99,75.37,Running,Low
2026-06-25 08:33:14.664903,Furnace Area,56.84,18.54,6.29,10.15,78.36,Running,Critical
2026-06-25 08:38:14.664903,Zone-B,38.79,32.94,2.12,7.99,83.28,Running,Low
2026-06-25 08:43:14.664903,Zone-C,35.13,71.63,3.64,6.18,77.03,Running,Low
2026-06-25 08:48:14.664903,Zone-C,34.32,36.69,2.61,3.68,78.4,Running,Low
2026-06-25 08:53:14.664903,Furnace Area,54.94,18.21,6.86,6.5,92.45,Running,High
2026-06-25 08:58:14.664903,Zone-B,28.67,34.64,3.58,5.57,76.01,Warning,Medium
2026-06-25 09:03:14.664903,Zone-C,37.43,78.28,4.08,5.23,82.57,Running,Low
2026-06-25 09:08:14.664903,Assembly Point,32.9,36.11,1.82,2.85,71.19,Running,Low
2026-06-25 09:13:14.664903,Zone-A,37.68,51.2,2.01,4.82,73.76,Running,Low
2026-06-25 09:18:14.664903,Furnace Area,52.53,27.77,4.84,4.65,97.94,Running,Low
2026-06-25 09:23:14.664903,Chemical Storage,40.6,57.16,2.46,5.44,70.81,Running,Low
2026-06-25 09:28:14.664903,Furnace Area,46.5,36.03,7.74,5.25,76.34,Warning,High
2026-06-25 09:33:14.664903,Furnace Area,45.68,30.49,5.66,4.4,75.3,Running,Low
2026-06-25 09:38:14.664903,Assembly Point,28.87,5.0,2.07,4.77,66.95,Running,Low
2026-06-25 09:43:14.664903,Zone-A,29.17,57.7,3.6,3.43,75.9,Running,Medium
2026-06-25 09:48:14.664903,Zone-C,32.62,25.31,4.68,4.85,66.9,Running,Low
2026-06-25 09:53:14.664903,Zone-C,32.07,60.86,4.51,5.84,81.1,Running,Medium
2026-06-25 09:58:14.664903,Assembly Point,29.49,26.37,,2.42,57.14,Running,Low
2026-06-25 10:03:14.664903,Assembly Point,32.52,7.31,2.25,3.38,66.5,Running,Low
2026-06-25 10:08:14.664903,Chemical Storage,34.88,48.81,3.68,3.46,79.95,Running,Medium
2026-06-25 10:13:14.664903,Zone-C,29.9,37.32,4.34,5.35,85.03,Running,Low
2026-06-25 10:18:14.664903,Chemical Storage,28.42,67.91,4.82,5.39,68.39,Running,Low
2026-06-25 10:23:14.664903,Zone-C,37.21,23.78,3.64,7.45,82.89,Running,Low
2026-06-25 10:28:14.664903,Chemical Storage,37.11,46.16,3.55,4.95,69.08,Running,Low
2026-06-25 10:33:14.664903,Zone-B,32.23,51.98,5.21,4.65,77.43,Running,Medium
2026-06-25 10:38:14.664903,Furnace Area,48.0,30.22,5.9,6.56,89.66,Running,Critical
2026-06-25 10:43:14.664903,Furnace Area,58.3,61.26,6.76,4.84,85.5,Running,High
2026-06-25 10:48:14.664903,Zone-B,35.3,33.33,3.31,4.57,79.67,Stopped,Low
2026-06-25 10:53:14.664903,Chemical Storage,38.48,64.4,4.59,4.61,86.36,Running,Low
2026-06-25 10:58:14.664903,Zone-B,37.09,24.04,3.37,4.75,79.38,Running,Low
2026-06-25 11:03:14.664903,Zone-B,39.85,33.82,3.99,4.57,86.67,Running,Medium
2026-06-25 11:08:14.664903,Furnace Area,56.62,22.66,7.42,6.89,86.92,Warning,Medium
2026-06-25 11:13:14.664903,Zone-B,33.51,49.01,4.91,4.12,80.61,Warning,Low
2026-06-25 11:18:14.664903,Zone-A,38.49,21.69,,4.04,76.58,Running,Low
2026-06-25 11:23:14.664903,Zone-C,39.74,,2.44,2.98,83.04,Running,Low
2026-06-25 11:28:14.664903,Zone-C,25.5,31.18,3.77,6.17,83.32,Running,Low
2026-06-25 11:33:14.664903,Assembly Point,35.41,20.57,2.33,3.06,72.5,Running,Low
2026-06-25 11:38:14.664903,Assembly Point,30.94,17.13,2.09,2.32,64.79,Running,Low
2026-06-25 11:43:14.664903,Chemical Storage,43.73,67.29,5.33,5.22,78.07,Running,Medium
2026-06-25 11:48:14.664903,Furnace Area,47.49,10.19,7.03,5.94,86.65,Stopped,Medium
2026-06-25 11:53:14.664903,Zone-C,28.36,39.15,3.6,3.76,77.17,Running,Low
2026-06-25 11:58:14.664903,Zone-A,,58.82,3.38,5.24,80.8,Running,Low
2026-06-25 12:03:14.664903,Assembly Point,29.16,9.24,2.19,4.99,70.07,Running,Low
2026-06-25 12:08:14.664903,Furnace Area,41.01,70.09,7.97,7.54,85.65,Stopped,Critical
2026-06-25 12:13:14.664903,Assembly Point,22.58,18.71,3.43,6.21,67.12,Running,Low
2026-06-25 12:18:14.664903,Furnace Area,59.18,51.91,5.34,5.42,92.88,Running,Medium
2026-06-25 12:23:14.664903,Zone-B,39.41,49.6,3.19,3.54,66.39,Warning,Medium
2026-06-25 12:28:14.664903,Zone-A,34.29,57.26,4.38,9.41,71.07,Running,Medium
2026-06-25 12:33:14.664903,Chemical Storage,39.24,76.39,3.3,6.85,79.78,Running,High
2026-06-25 12:38:14.664903,Zone-B,33.07,45.93,4.94,5.53,74.42,Warning,Medium
2026-06-25 12:43:14.664903,Furnace Area,41.89,36.18,5.52,6.61,88.45,Running,High
2026-06-25 12:48:14.664903,Chemical Storage,39.85,69.93,4.26,7.01,77.71,Running,Medium
2026-06-25 12:53:14.664903,Furnace Area,46.34,25.68,6.76,5.39,93.57,Running,Medium
2026-06-25 12:58:14.664903,Assembly Point,32.24,15.31,0.99,1.8,63.26,Running,Low
2026-06-25 13:03:14.664903,Furnace Area,51.08,65.77,5.78,7.0,92.03,Running,High
2026-06-25 13:08:14.664903,Chemical Storage,38.56,,4.48,,72.21,Running,Low
2026-06-25 13:13:14.664903,Zone-B,38.34,46.27,2.92,3.55,68.01,Running,Low
2026-06-25 13:18:14.664903,Zone-A,30.51,45.53,,4.05,85.73,Running,Low
2026-06-25 13:23:14.664903,Zone-A,33.33,32.68,2.95,5.1,75.28,Running,Low
2026-06-25 13:28:14.664903,Zone-A,35.14,44.21,1.45,5.59,77.38,Running,Low
2026-06-25 13:33:14.664903,Zone-C,24.96,47.42,4.42,4.49,71.29,Running,Low
2026-06-25 13:38:14.664903,Zone-C,21.56,34.5,6.0,5.02,78.57,Running,Low
2026-06-25 13:43:14.664903,Chemical Storage,28.48,70.63,0.59,5.25,,Running,High
2026-06-25 13:48:14.664903,Zone-A,42.07,51.39,2.76,6.4,86.45,Running,Low
2026-06-25 13:53:14.664903,Zone-A,33.93,48.44,3.27,8.33,67.29,Running,Low
2026-06-25 13:58:14.664903,Zone-C,31.54,32.48,1.88,5.52,81.63,Running,Low
2026-06-25 14:03:14.664903,Furnace Area,48.34,42.12,3.93,6.54,76.3,Running,High
2026-06-25 14:08:14.664903,Furnace Area,52.91,27.22,5.48,4.89,85.9,Running,Low
2026-06-25 14:13:14.664903,Furnace Area,56.36,43.96,3.49,5.19,99.74,Running,Critical
2026-06-25 14:18:14.664903,Zone-A,52.22,39.3,2.5,4.1,97.38,Running,Low
2026-06-25 14:23:14.664903,Zone-A,43.47,52.33,2.58,4.27,82.71,Running,Low
2026-06-25 14:28:14.664903,Zone-A,44.94,39.79,5.29,6.48,70.99,Running,Low
2026-06-25 14:33:14.664903,Furnace Area,39.67,22.9,5.98,5.54,85.85,Running,High
2026-06-25 14:38:14.664903,Chemical Storage,32.78,66.42,3.04,2.48,79.0,Running,Medium
2026-06-25 14:43:14.664903,Zone-C,38.46,31.93,4.4,3.93,84.85,Running,Low
2026-06-25 14:48:14.664903,Zone-B,29.2,26.48,5.71,3.74,77.95,Stopped,Medium
2026-06-25 14:53:14.664903,Assembly Point,22.16,31.94,2.62,4.33,67.61,Running,Low
2026-06-25 14:58:14.664903,Assembly Point,40.62,8.56,2.79,3.41,64.09,Running,Low
2026-06-25 15:03:14.664903,Chemical Storage,32.01,52.43,1.48,4.55,73.16,Running,Low
2026-06-25 15:08:14.664903,Zone-A,39.74,82.09,2.54,6.27,79.58,Running,High
2026-06-25 15:13:14.664903,Assembly Point,29.45,13.11,5.88,4.01,63.69,Running,Low
2026-06-25 15:18:14.664903,Zone-A,36.16,45.25,2.38,5.28,87.78,Running,Low
2026-06-25 15:23:14.664903,Zone-B,32.19,,3.9,5.41,72.68,Warning,Low
2026-06-25 15:28:14.664903,Zone-C,28.96,42.02,1.41,5.98,86.62,Running,Low
2026-06-25 15:33:14.664903,Assembly Point,32.55,37.09,3.2,3.47,65.98,Running,Low
2026-06-25 15:38:14.664903,Chemical Storage,35.38,74.03,3.97,5.37,65.46,Running,High
2026-06-25 15:43:14.664903,Chemical Storage,38.66,48.29,4.98,2.94,84.55,Running,Low
2026-06-25 15:48:14.664903,Zone-B,32.99,22.19,1.49,3.79,69.94,Stopped,Low
2026-06-25 15:53:14.664903,Zone-C,42.73,52.33,4.97,5.38,92.6,Running,Low
2026-06-25 15:58:14.664903,Zone-A,36.85,53.42,4.26,4.72,74.27,Running,Low
2026-06-25 16:03:14.664903,Chemical Storage,35.03,38.95,2.55,5.62,88.64,Running,Low
2026-06-25 16:08:14.664903,Zone-B,42.2,51.27,2.96,,78.91,Warning,Low
2026-06-25 16:13:14.664903,Zone-B,28.54,55.81,6.86,4.91,73.25,Running,Medium
2026-06-25 16:18:14.664903,Zone-C,35.46,41.38,5.04,5.52,75.15,Running,Low
2026-06-25 16:23:14.664903,Zone-B,43.13,45.35,2.0,4.52,70.54,Stopped,Low
2026-06-25 16:28:14.664903,Zone-B,33.57,33.7,3.99,4.7,62.69,Warning,Low
2026-06-25 16:33:14.664903,Assembly Point,31.4,37.21,0.5,2.7,61.13,Running,Low
2026-06-25 16:38:14.664903,Zone-A,35.13,49.99,2.75,5.43,83.44,Running,Low
2026-06-25 16:43:14.664903,Chemical Storage,37.26,70.55,4.74,5.38,75.72,Running,High
2026-06-25 16:48:14.664903,Zone-C,36.68,25.01,5.72,3.64,77.21,Running,Low
2026-06-25 16:53:14.664903,Zone-B,40.88,12.7,2.39,2.67,75.22,Running,Low
2026-06-25 16:58:14.664903,Zone-C,34.6,52.53,4.7,5.06,72.14,Running,Low
2026-06-25 17:03:14.664903,Zone-C,40.48,38.06,5.43,5.02,83.88,Running,Low
2026-06-25 17:08:14.664903,Chemical Storage,34.84,62.71,1.69,3.79,84.7,Running,Low
2026-06-25 17:13:14.664903,Chemical Storage,45.33,92.5,4.39,5.18,68.83,Running,Critical
2026-06-25 17:18:14.664903,Zone-C,33.39,48.73,3.52,6.33,65.26,Running,Low
2026-06-25 17:23:14.664903,Zone-B,31.75,37.49,1.38,6.65,83.33,Stopped,Low
2026-06-25 17:28:14.664903,Assembly Point,36.15,43.79,2.64,5.67,58.54,Running,Low
2026-06-25 17:33:14.664903,Zone-C,36.21,42.11,3.82,8.63,90.63,Running,Low
2026-06-25 17:38:14.664903,Zone-C,38.1,67.47,3.04,6.52,72.97,Running,Low
2026-06-25 17:43:14.664903,Chemical Storage,34.13,67.4,2.12,6.41,75.12,Running,Low
2026-06-25 17:48:14.664903,Furnace Area,45.86,5.0,5.93,6.07,91.89,Running,Critical
2026-06-25 17:53:14.664903,Furnace Area,59.04,10.33,8.94,5.43,85.65,Stopped,High
2026-06-25 17:58:14.664903,Zone-C,36.86,56.69,4.56,,75.09,Running,Low
2026-06-25 18:03:14.664903,Zone-C,32.1,35.49,5.55,5.01,62.78,Running,Low
2026-06-25 18:08:14.664903,Zone-C,25.95,49.04,2.7,5.16,92.27,Running,Low
2026-06-25 18:13:14.664903,Zone-B,,48.79,1.11,5.21,79.07,Stopped,Low
2026-06-25 18:18:14.664903,Zone-B,37.38,31.26,4.5,5.94,75.72,Stopped,Low
2026-06-25 18:23:14.664903,Chemical Storage,36.81,64.84,2.41,5.75,84.88,Running,Medium
2026-06-25 18:28:14.664903,Assembly Point,35.29,38.3,0.5,3.93,55.01,Running,Low
2026-06-25 18:33:14.664903,Furnace Area,67.91,22.01,3.25,5.55,90.85,Running,Medium
2026-06-25 18:38:14.664903,Zone-B,38.14,27.23,3.43,4.29,76.28,Warning,Low
2026-06-25 18:43:14.664903,Zone-B,29.6,37.22,5.88,3.94,89.28,Warning,Low
2026-06-25 18:48:14.664903,Zone-B,44.39,26.7,2.92,3.39,74.47,Stopped,Low
2026-06-25 18:53:14.664903,Zone-B,31.8,14.59,3.45,5.06,75.45,Stopped,Low
2026-06-25 18:58:14.664903,Chemical Storage,39.51,57.65,3.18,5.21,83.86,Running,Low
2026-06-25 19:03:14.664903,Assembly Point,38.59,25.04,3.07,4.11,52.11,Running,Low
2026-06-25 19:08:14.664903,Zone-B,32.74,38.38,2.59,5.03,70.86,Warning,Low
2026-06-25 19:13:14.664903,Zone-C,32.09,28.9,4.32,5.69,84.72,Running,Low
2026-06-25 19:18:14.664903,Furnace Area,52.13,45.82,4.27,7.59,89.99,Running,High
2026-06-25 19:23:14.664903,Zone-A,29.08,56.85,2.57,4.42,84.94,Running,Medium
2026-06-25 19:28:14.664903,Chemical Storage,36.91,61.52,3.38,4.7,93.71,Running,Medium
2026-06-25 19:33:14.664903,Zone-C,30.02,41.49,4.74,6.7,71.58,Running,Medium
2026-06-25 19:38:14.664903,Zone-A,38.94,81.68,4.15,4.39,88.91,Running,High
2026-06-25 19:43:14.664903,Zone-C,28.62,27.44,4.81,4.22,79.68,Running,Low
2026-06-25 19:48:14.664903,Furnace Area,66.39,15.21,6.21,5.39,85.73,Running,Medium
2026-06-25 19:53:14.664903,Zone-A,36.12,35.99,3.14,5.2,68.37,Running,High
2026-06-25 19:58:14.664903,Chemical Storage,30.61,71.88,4.32,3.75,85.5,Running,High
2026-06-25 20:03:14.664903,Zone-C,31.52,51.08,4.49,4.69,73.84,Running,Low
2026-06-25 20:08:14.664903,Zone-A,38.86,52.81,3.36,4.04,73.23,Running,Medium
2026-06-25 20:13:14.664903,Chemical Storage,37.72,45.09,,4.54,83.33,Running,Low
2026-06-25 20:18:14.664903,Zone-B,32.37,28.39,1.3,3.94,76.39,Running,Low
2026-06-25 20:23:14.664903,Chemical Storage,35.49,69.2,2.88,5.7,63.58,Running,Low
2026-06-25 20:28:14.664903,Furnace Area,41.88,25.45,5.14,7.59,90.8,Running,Low
2026-06-25 20:33:14.664903,Chemical Storage,38.84,52.51,4.09,3.89,78.26,Running,Low
2026-06-25 20:38:14.664903,Zone-A,36.96,65.12,1.62,4.6,83.76,Running,Medium
2026-06-25 20:43:14.664903,Chemical Storage,32.22,50.91,4.29,4.95,78.63,Running,Medium
2026-06-25 20:48:14.664903,Zone-B,37.67,41.04,5.77,3.78,80.76,Warning,Low
2026-06-25 20:53:14.664903,Zone-B,37.88,10.13,2.75,4.24,70.09,Warning,Low
2026-06-25 20:58:14.664903,Chemical Storage,48.45,60.47,2.94,5.0,68.37,Running,Medium
2026-06-25 21:03:14.664903,Chemical Storage,38.97,48.32,2.25,,65.26,Running,Low
2026-06-25 21:08:14.664903,Zone-B,35.61,27.16,1.78,3.99,71.81,Stopped,Low
2026-06-25 21:13:14.664903,Assembly Point,48.52,32.3,2.9,2.5,56.44,Running,Low
2026-06-25 21:18:14.664903,Chemical Storage,34.26,42.98,2.28,4.76,77.88,Running,Low
2026-06-25 21:23:14.664903,Chemical Storage,40.43,50.33,2.61,8.32,71.51,Running,Medium
2026-06-25 21:28:14.664903,Zone-B,28.71,30.38,7.27,6.85,79.24,Warning,High
2026-06-25 21:33:14.664903,Zone-B,27.63,36.39,2.96,5.12,75.82,Warning,Low
2026-06-25 21:38:14.664903,Zone-A,36.29,30.27,3.12,6.59,80.23,Running,Low
2026-06-25 21:43:14.664903,Zone-B,26.2,21.69,5.06,4.85,73.3,Running,Low
2026-06-25 21:48:14.664903,Zone-A,38.72,31.87,3.33,4.86,79.79,Running,Low
2026-06-25 21:53:14.664903,Zone-C,38.58,35.64,3.74,5.36,76.55,Running,Low
2026-06-25 21:58:14.664903,Chemical Storage,45.06,69.36,3.92,5.37,68.18,Running,Medium
2026-06-25 22:03:14.664903,Zone-B,26.71,42.64,5.79,5.86,84.9,Warning,Low
2026-06-25 22:08:14.664903,Zone-A,32.41,54.55,4.29,5.49,87.21,Running,Low
2026-06-25 22:13:14.664903,Zone-C,34.48,27.64,4.27,3.78,89.33,Running,Low
2026-06-25 22:18:14.664903,Zone-B,28.83,32.19,3.83,5.35,,Stopped,Low
2026-06-25 22:23:14.664903,Zone-B,29.39,35.72,3.15,5.11,81.01,Stopped,Low
2026-06-25 22:28:14.664903,Chemical Storage,34.16,79.62,5.23,6.83,74.65,Running,High
2026-06-25 22:33:14.664903,Zone-B,29.93,,4.56,5.67,76.59,Warning,Low
2026-06-25 22:38:14.664903,Chemical Storage,38.27,66.36,,3.97,80.55,Running,Medium
2026-06-25 22:43:14.664903,Assembly Point,27.08,28.26,1.22,5.09,68.51,Running,Low
2026-06-25 22:48:14.664903,Zone-B,33.32,26.26,1.9,5.5,80.92,Stopped,Low
2026-06-25 22:53:14.664903,Furnace Area,46.29,48.09,4.42,4.99,75.68,Running,Medium
2026-06-25 22:58:14.664903,Chemical Storage,39.63,60.93,1.37,4.61,73.4,Running,Medium
2026-06-25 23:03:14.664903,Chemical Storage,33.15,75.2,3.03,5.66,65.51,Running,High
2026-06-25 23:08:14.664903,Assembly Point,21.01,11.54,6.04,4.14,60.25,Running,Low
2026-06-25 23:13:14.664903,Chemical Storage,37.55,72.37,1.87,6.0,70.53,Running,High
2026-06-25 23:18:14.664903,Furnace Area,53.61,38.22,3.92,5.53,93.76,Running,Medium
2026-06-25 23:23:14.664903,Assembly Point,33.29,11.42,3.65,5.04,69.23,Running,Low
2026-06-25 23:28:14.664903,Zone-C,37.83,57.73,4.29,5.24,70.07,Running,Medium
2026-06-25 23:33:14.664903,Zone-A,40.73,51.05,2.85,5.75,74.53,Running,Medium
2026-06-25 23:38:14.664903,Zone-A,39.09,68.83,3.65,4.98,76.19,Running,Low
2026-06-25 23:43:14.664903,Zone-B,33.6,40.41,3.25,5.26,78.04,Warning,Low
2026-06-25 23:48:14.664903,Chemical Storage,33.64,44.85,1.47,5.43,74.44,Running,Low
2026-06-25 23:53:14.664903,Chemical Storage,29.8,59.68,3.09,5.89,88.47,Running,Low
2026-06-25 23:58:14.664903,Zone-B,31.62,40.2,3.26,4.45,71.91,Stopped,Low
2026-06-26 00:03:14.664903,Zone-A,38.3,80.51,3.13,4.54,70.45,Running,High
2026-06-26 00:08:14.664903,Furnace Area,58.24,12.31,5.83,7.57,92.19,Running,High
2026-06-26 00:13:14.664903,Zone-A,29.09,54.24,5.31,4.76,70.03,Running,Low
2026-06-26 00:18:14.664903,Zone-B,32.43,54.19,3.81,5.11,72.2,Warning,Medium
2026-06-26 00:23:14.664903,Zone-B,34.0,47.32,2.19,3.94,71.18,Running,Low
2026-06-26 00:28:14.664903,Chemical Storage,51.01,73.76,1.96,6.86,,Running,Critical
2026-06-26 00:33:14.664903,Furnace Area,49.62,33.34,6.02,5.25,80.14,Running,Low
2026-06-26 00:38:14.664903,Chemical Storage,40.5,38.71,2.46,4.87,79.31,Running,Low
2026-06-26 00:43:14.664903,Assembly Point,25.25,,0.5,2.64,63.08,Running,Medium
2026-06-26 00:48:14.664903,Chemical Storage,31.03,36.0,4.02,3.7,74.75,Running,Low
2026-06-26 00:53:14.664903,Chemical Storage,32.87,60.71,4.14,3.83,74.95,Running,Low
2026-06-26 00:58:14.664903,Furnace Area,49.17,17.74,4.95,7.19,88.54,Running,Medium
2026-06-26 01:03:14.664903,Zone-B,29.89,41.03,4.45,3.31,73.82,Warning,Low
2026-06-26 01:08:14.664903,Chemical Storage,24.62,64.01,4.62,7.32,68.78,Running,Low
2026-06-26 01:13:14.664903,Chemical Storage,41.55,65.68,3.23,4.34,74.6,Running,Low
2026-06-26 01:18:14.664903,Assembly Point,38.54,33.42,0.5,3.72,70.16,Running,Low
2026-06-26 01:23:14.664903,Zone-C,48.57,24.67,2.7,5.73,96.82,Running,Medium
2026-06-26 01:28:14.664903,Chemical Storage,42.39,57.79,2.4,8.05,77.91,Running,High
2026-06-26 01:33:14.664903,Furnace Area,50.54,31.5,5.76,6.49,88.39,Running,Medium
2026-06-26 01:38:14.664903,Furnace Area,56.58,,5.51,5.31,85.82,Running,Critical
2026-06-26 01:43:14.664903,Zone-B,32.44,12.04,1.84,5.7,55.82,Warning,Low
2026-06-26 01:48:14.664903,Zone-A,42.58,42.62,1.03,5.63,86.92,Running,Low
2026-06-26 01:53:14.664903,Furnace Area,,21.61,4.52,6.96,79.62,Running,Medium
2026-06-26 01:58:14.664903,Zone-C,26.55,41.76,5.39,5.32,71.46,Running,Low
2026-06-26 02:03:14.664903,Zone-C,30.77,34.26,4.62,7.12,78.36,Running,Low
2026-06-26 02:08:14.664903,Zone-B,37.0,35.07,2.33,5.79,78.7,Running,Low
2026-06-26 02:13:14.664903,Zone-C,27.24,48.23,3.69,7.6,81.77,Running,Low
2026-06-26 02:18:14.664903,Assembly Point,33.96,18.12,2.42,3.9,62.01,Running,Low
2026-06-26 02:23:14.664903,Furnace Area,51.53,23.6,5.03,7.97,94.58,Running,Critical
2026-06-26 02:28:14.664903,Chemical Storage,37.59,62.7,2.96,6.19,78.42,Running,Low
2026-06-26 02:33:14.664903,Zone-A,37.17,46.46,3.88,5.11,78.06,Running,Low
2026-06-26 02:38:14.664903,Zone-A,31.01,28.3,2.44,5.03,78.72,Running,Low
2026-06-26 02:43:14.664903,Zone-C,41.87,53.04,4.53,7.41,75.16,Running,Low
2026-06-26 02:48:14.664903,Assembly Point,32.19,5.0,1.52,6.14,63.92,Running,Low
2026-06-26 02:53:14.664903,Zone-B,30.39,28.2,6.79,4.15,81.41,Warning,Low
2026-06-26 02:58:14.664903,Chemical Storage,42.66,82.73,3.1,5.6,83.26,Running,High
2026-06-26 03:03:14.664903,Assembly Point,24.43,21.66,2.1,4.02,72.46,Running,Low
2026-06-26 03:08:14.664903,Zone-C,43.48,38.2,4.24,5.43,76.25,Running,Low
2026-06-26 03:13:14.664903,Chemical Storage,31.36,52.59,0.5,4.35,69.22,Running,Low
2026-06-26 03:18:14.664903,Zone-A,40.44,61.78,4.44,4.98,78.99,Running,Medium
2026-06-26 03:23:14.664903,Zone-C,29.7,48.33,7.09,6.0,68.06,Warning,Low
2026-06-26 03:28:14.664903,Zone-A,36.44,36.23,3.79,3.96,71.39,Running,Low
2026-06-26 03:33:14.664903,Assembly Point,33.69,25.67,3.62,2.73,63.43,Running,Medium
2026-06-26 03:38:14.664903,Furnace Area,,34.9,6.65,6.79,86.8,Running,Low
2026-06-26 03:43:14.664903,Zone-B,37.75,23.94,3.12,4.46,74.05,Stopped,Low
2026-06-26 03:48:14.664903,Chemical Storage,46.06,64.95,0.5,8.33,83.63,Running,Critical
2026-06-26 03:53:14.664903,Zone-A,31.7,39.36,5.3,4.93,64.91,Running,Low
2026-06-26 03:58:14.664903,Zone-C,39.99,40.17,3.49,6.55,82.85,Running,Low
2026-06-26 04:03:14.664903,Furnace Area,65.64,28.04,9.6,4.93,84.31,Stopped,Medium
2026-06-26 04:08:14.664903,Chemical Storage,43.36,60.61,3.83,5.01,83.39,Running,Low
2026-06-26 04:13:14.664903,Zone-B,32.93,23.55,3.61,4.76,71.49,Warning,Low
2026-06-26 04:18:14.664903,Chemical Storage,34.89,70.33,3.18,4.95,77.76,Running,High
2026-06-26 04:23:14.664903,Chemical Storage,35.25,77.4,2.01,4.68,,Running,High
2026-06-26 04:28:14.664903,Chemical Storage,39.43,60.37,3.73,3.95,73.62,Running,Medium
2026-06-26 04:33:14.664903,Zone-A,32.03,55.99,4.92,4.21,74.56,Running,High
2026-06-26 04:38:14.664903,Zone-A,33.85,65.13,1.98,4.21,73.19,Running,Low
2026-06-26 04:43:14.664903,Furnace Area,45.46,18.17,6.89,7.22,94.65,Running,High
2026-06-26 04:48:14.664903,Assembly Point,28.51,8.56,5.04,2.33,58.04,Running,Low
2026-06-26 04:53:14.664903,Zone-C,35.97,53.28,3.7,4.16,86.29,Running,Low
2026-06-26 04:58:14.664903,Zone-A,34.79,56.55,2.32,4.43,70.94,Running,Low
2026-06-26 05:03:14.664903,Zone-B,29.58,26.53,2.69,3.31,75.61,Stopped,Low
2026-06-26 05:08:14.664903,Chemical Storage,44.71,74.01,3.73,5.07,76.16,Running,Critical
2026-06-26 05:13:14.664903,Assembly Point,21.59,25.9,0.5,2.54,65.0,Running,Low
2026-06-26 05:18:14.664903,Zone-A,36.83,56.59,2.15,6.47,67.08,Running,Low
2026-06-26 05:23:14.664903,Chemical Storage,37.73,35.3,2.73,5.23,75.4,Running,Low
2026-06-26 05:28:14.664903,Furnace Area,54.65,28.37,7.35,5.47,84.96,Running,Critical
2026-06-26 05:33:14.664903,Zone-A,29.93,92.55,2.09,3.38,91.08,Running,High
2026-06-26 05:38:14.664903,Assembly Point,31.35,5.0,1.18,3.95,67.48,Running,Low
2026-06-26 05:43:14.664903,Furnace Area,52.56,19.73,3.81,4.7,77.77,Running,High
2026-06-26 05:48:14.664903,Chemical Storage,38.37,54.81,4.81,6.36,72.93,Running,Low
2026-06-26 05:53:14.664903,Assembly Point,49.53,47.6,0.5,4.79,69.59,Running,Low
2026-06-26 05:58:14.664903,Zone-C,24.76,33.74,2.55,5.91,74.21,Running,Low
2026-06-26 06:03:14.664903,Zone-C,31.6,44.66,3.68,4.41,101.61,Running,Low
2026-06-26 06:08:14.664903,Zone-B,28.79,19.79,3.99,5.12,77.79,Running,Low
2026-06-26 06:13:14.664903,Zone-A,34.15,75.17,4.5,8.53,81.5,Running,Critical
2026-06-26 06:18:14.664903,Chemical Storage,38.44,62.31,4.23,,70.01,Running,Low
2026-06-26 06:23:14.664903,Zone-B,23.73,40.55,2.87,5.93,70.3,Warning,Medium
2026-06-26 06:28:14.664903,Chemical Storage,43.92,49.84,3.02,5.29,78.62,Running,Low
2026-06-26 06:33:14.664903,Chemical Storage,27.55,52.95,3.34,5.46,85.47,Running,Low
2026-06-26 06:38:14.664903,Assembly Point,37.5,11.43,2.62,5.31,73.5,Running,Low
2026-06-26 06:43:14.664903,Furnace Area,41.36,31.73,4.16,5.21,79.66,Running,Low
2026-06-26 06:48:14.664903,Assembly Point,32.37,12.79,2.78,3.29,59.49,Running,Low
2026-06-26 06:53:14.664903,Chemical Storage,38.68,53.65,0.97,4.78,77.64,Running,Low
2026-06-26 06:58:14.664903,Furnace Area,44.75,45.45,7.22,5.11,92.71,Warning,Medium
2026-06-26 07:03:14.664903,Zone-B,34.23,46.4,0.94,7.58,74.95,Stopped,Low
2026-06-26 07:08:14.664903,Zone-B,33.33,27.79,3.94,7.69,68.89,Warning,Medium
2026-06-26 07:13:14.664903,Chemical Storage,34.45,71.23,3.01,4.47,81.63,Running,High
2026-06-26 07:18:14.664903,Assembly Point,30.1,,0.5,2.65,53.53,Running,Medium
2026-06-26 07:23:14.664903,Furnace Area,46.47,21.87,6.55,,87.38,Running,High
2026-06-26 07:28:14.664903,Zone-B,,60.78,3.63,2.72,71.09,Warning,Medium
2026-06-26 07:33:14.664903,Zone-B,39.36,42.06,,4.83,68.74,Stopped,Low
2026-06-26 07:38:14.664903,Zone-A,41.87,70.39,1.78,3.28,76.28,Running,High
2026-06-26 07:43:14.664903,Assembly Point,34.74,37.93,1.74,3.31,51.15,Running,Low
2026-06-26 07:48:14.664903,Zone-B,36.19,26.5,2.48,3.32,58.96,Stopped,Low
2026-06-26 07:53:14.664903,Chemical Storage,38.68,51.78,2.15,4.02,53.37,Running,Low
